Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
665,Doug Mientkiewicz*\mientdo01,28,MIN,557,2156,3.87,1256,59.1%,32.4%,7.2%,28.1%,32.2%,67.6%,3.3%,39.9%,89.3%,19.0%,6.5%,36,1,16.7%,93,22,11.1%,62,34,23,46,33.3%,0,0,0
666,Kevin Millar\millake01,30,FLA,490,1951,3.98,1208,61.9%,31.1%,11.3%,26.9%,30.6%,68.9%,0.0%,42.6%,83.5%,23.3%,4.7%,23,3,15.7%,77,36,11.4%,56,34,26,48,35.1%,0,0,0
667,Corky Miller\milleco01,26,CIN,129,443,3.43,302,69.4%,22.5%,18.5%,27.2%,31.8%,77.5%,5.7%,53.8%,76.1%,40.3%,4.7%,6,0,9.3%,12,4,3.9%,5,2,1,19,5.0%,0,0,0
668,Damian Miller\milleda02,32,ARI,340,1370,4.03,837,61.7%,25.1%,20.2%,29.5%,25.2%,74.9%,2.6%,46.2%,73.0%,26.2%,4.4%,15,3,16.2%,55,29,9.1%,31,19,22,66,25.0%,0,0,0
669,Justin Miller\milleju01,24,TOR,2,5,2.50,4,80.0%,0.0%,0.0%,75.0%,25.0%,100.0%,0.0%,80.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0.0%,0,0,0
670,Wade Miller\millewa04,25,HOU,69,215,3.12,165,76.7%,28.5%,15.2%,27.3%,29.1%,71.5%,0.0%,54.9%,78.8%,39.1%,0.0%,0,0,5.8%,4,1,0.0%,0,0,6,14,28.6%,0,0,0
671,Kevin Millwood\millwke01,27,ATL,82,266,3.24,201,75.6%,17.9%,27.4%,27.4%,27.4%,82.1%,0.0%,62.0%,66.7%,51.2%,0.0%,0,0,6.1%,5,2,1.2%,1,0,4,21,14.8%,0,0,0
672,Eric Milton*\miltoer01,26,MIN,5,12,2.40,9,75.0%,33.3%,11.1%,11.1%,44.4%,66.7%,0.0%,50.0%,83.3%,20.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
673,Damon Minor*\minorda01,28,SFG,201,783,3.90,456,59.8%,25.9%,14.9%,28.3%,30.9%,74.1%,6.1%,44.3%,79.9%,25.4%,10.9%,22,1,22.9%,46,21,11.9%,24,12,8,26,23.5%,0,0,0
674,Doug Mirabelli\mirabdo01,31,BOS,173,647,3.74,398,61.5%,26.9%,20.6%,22.4%,30.2%,73.1%,0.0%,45.0%,71.8%,23.1%,5.8%,10,1,15.0%,26,12,7.5%,13,7,6,27,18.2%,0,0,0
675,Dave Mlicki\mlickda01,34,HOU,27,93,3.44,72,77.4%,27.8%,12.5%,34.7%,25.0%,72.2%,0.0%,55.9%,82.7%,48.1%,0.0%,0,0,11.1%,3,0,0.0%,0,0,4,4,44.4%,0,0,0
676,Brian Moehler\moehlbr01,30,TOT,16,66,4.13,41,62.1%,29.3%,19.5%,24.4%,26.8%,70.7%,0.0%,43.9%,72.4%,31.3%,6.3%,1,0,18.8%,3,2,18.8%,3,1,1,3,25.0%,0,0,0
677,Brian Moehler\moehlbr01,30,CIN,16,66,4.13,41,62.1%,29.3%,19.5%,24.4%,26.8%,70.7%,0.0%,43.9%,72.4%,31.3%,6.3%,1,0,18.8%,3,2,18.8%,3,1,1,3,25.0%,0,0,0
678,Chad Moeller\moellch01,27,ARI,123,455,3.70,266,60.0%,21.8%,21.4%,25.6%,31.2%,78.2%,6.3%,47.0%,72.6%,41.5%,8.1%,10,1,16.3%,20,6,9.8%,12,9,7,16,30.4%,0,0,0
679,Dustan Mohr\mohrdu01,26,MIN,417,1534,3.68,998,65.6%,20.8%,17.1%,32.1%,30.0%,79.2%,2.2%,51.9%,78.4%,35.3%,3.8%,16,3,10.8%,45,23,5.8%,24,14,24,62,27.9%,0,0,0
680,Bengie Molina\molinbe01,27,ANA,461,1421,3.08,954,67.7%,19.5%,8.3%,29.7%,42.6%,80.5%,2.4%,54.5%,89.7%,34.5%,2.4%,11,0,11.3%,52,33,2.8%,13,8,8,26,23.5%,0,0,0
681,Izzy Molina\moliniz01,31,BAL,3,15,5.00,9,60.0%,11.1%,33.3%,22.2%,33.3%,88.9%,0.0%,53.3%,62.5%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
682,Jose Molina\molinjo01,27,ANA,81,302,3.73,215,71.2%,18.6%,17.2%,35.8%,28.4%,81.4%,0.0%,57.9%,78.9%,46.9%,1.2%,1,0,8.6%,7,3,7.4%,6,3,4,11,26.7%,0,0,0
683,Raul Mondesi\mondera01,31,TOT,637,2367,3.72,1415,60.1%,25.9%,16.8%,24.1%,33.2%,74.1%,1.3%,44.5%,77.3%,34.1%,4.4%,28,5,15.4%,98,58,9.4%,60,39,34,69,33.0%,0,0,0
684,Raul Mondesi\mondera01,31,TOR,335,1273,3.80,763,60.1%,27.1%,16.8%,24.1%,32.0%,72.9%,0.8%,43.8%,77.0%,32.2%,5.7%,19,2,16.1%,54,26,10.7%,36,26,19,38,33.3%,0,0,0
685,Raul Mondesi\mondera01,31,NYY,302,1094,3.62,652,60.0%,24.4%,16.9%,24.1%,34.7%,75.6%,1.8%,45.4%,77.7%,36.1%,3.0%,9,3,14.6%,44,32,7.9%,24,13,15,31,32.6%,0,0,0
686,Craig Monroe\monrocr01,25,DET,26,90,3.46,60,66.7%,23.3%,15.0%,28.3%,33.3%,76.7%,0.0%,51.1%,80.4%,23.1%,0.0%,0,0,3.8%,1,1,3.8%,1,1,2,3,40.0%,0,0,0
687,Melvin Mora\morame01,30,BAL,654,2582,3.95,1582,61.4%,29.9%,13.5%,27.9%,28.7%,70.1%,0.4%,43.0%,80.8%,20.0%,5.8%,38,3,15.3%,100,30,9.0%,59,31,28,79,25.9%,0,0,0
688,Mike Mordecai\mordemi01,34,TOT,176,628,3.57,390,63.4%,30.3%,13.3%,22.1%,34.4%,69.7%,5.5%,44.2%,80.9%,28.4%,6.8%,12,1,14.8%,26,8,9.1%,16,9,8,19,29.6%,0,0,0
689,Mike Mordecai\mordemi01,34,MON,90,328,3.64,200,62.7%,30.0%,13.5%,23.0%,33.5%,70.0%,7.0%,43.9%,80.7%,27.8%,7.8%,7,1,16.7%,15,4,7.8%,7,3,3,11,21.4%,0,0,0
690,Mike Mordecai\mordemi01,34,FLA,86,300,3.49,190,64.2%,30.5%,13.2%,21.1%,35.3%,69.5%,3.6%,44.6%,81.1%,29.1%,5.8%,5,0,12.8%,11,4,10.5%,9,6,5,8,38.5%,0,0,0
691,Mike Moriarty\moriami01,28,BAL,16,44,2.75,31,70.5%,22.6%,9.7%,22.6%,45.2%,77.4%,0.0%,54.5%,87.5%,37.5%,0.0%,0,0,18.8%,3,3,0.0%,0,0,0,2,0.0%,0,0,0
692,Matt Morris\morrima01,27,STL,79,282,3.57,202,71.6%,24.3%,19.8%,29.7%,26.2%,75.7%,0.0%,54.3%,73.9%,44.3%,0.0%,0,0,2.5%,2,1,0.0%,0,0,8,15,34.8%,0,0,0
693,Warren Morris*\morriwa02,28,MIN,7,23,3.29,15,65.2%,6.7%,20.0%,33.3%,40.0%,93.3%,0.0%,60.9%,78.6%,28.6%,0.0%,0,0,14.3%,1,1,14.3%,1,1,0,1,0.0%,0,0,0
694,Damian Moss\mossda01,25,ATL,60,252,4.20,173,68.7%,21.4%,31.8%,28.3%,18.5%,78.6%,0.0%,54.0%,59.6%,46.7%,3.3%,2,0,11.7%,7,4,3.3%,2,1,5,18,20.8%,0,0,0
695,Guillermo Mota\motagu01,28,LAD,4,18,4.50,12,66.7%,25.0%,41.7%,16.7%,16.7%,75.0%,0.0%,50.0%,44.4%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
696,Jamie Moyer*\moyerja01,39,SEA,5,25,5.00,18,72.0%,27.8%,22.2%,33.3%,16.7%,72.2%,0.0%,52.0%,69.2%,20.0%,0.0%,0,0,0.0%,0,0,20.0%,1,0,1,1,50.0%,0,0,0
697,Bill Mueller#\muellbi02,31,TOT,427,1653,3.87,977,59.4%,29.4%,7.5%,29.1%,34.1%,70.6%,1.2%,41.9%,89.4%,19.9%,5.9%,25,1,18.3%,78,28,9.8%,42,24,12,30,28.6%,0,0,0
698,Bill Mueller#\muellbi02,31,CHC,413,1604,3.88,946,59.3%,29.3%,7.5%,29.3%,33.9%,70.7%,1.2%,41.9%,89.4%,20.1%,6.1%,25,1,18.6%,77,28,9.9%,41,24,12,29,29.3%,0,0,0
699,Bill Mueller#\muellbi02,31,SFG,14,49,3.50,31,63.3%,32.3%,6.5%,22.6%,38.7%,67.7%,0.0%,42.9%,90.5%,14.3%,0.0%,0,0,7.1%,1,0,7.1%,1,0,0,1,0.0%,0,0,0
700,Mark Mulder*\muldema01,24,OAK,5,20,4.00,14,70.0%,35.7%,14.3%,21.4%,28.6%,64.3%,0.0%,45.0%,77.8%,20.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
701,Terry Mulholland\mulhote01,39,TOT,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
702,Terry Mulholland\mulhote01,39,LAD,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
703,Peter Munro\munrope01,27,HOU,24,78,3.25,52,66.7%,36.5%,7.7%,23.1%,32.7%,63.5%,0.0%,42.3%,87.9%,37.5%,0.0%,0,0,12.5%,3,0,8.3%,2,0,5,1,83.3%,0,0,0
704,Eric Munson*\munsoer01,24,DET,67,241,3.60,150,62.2%,30.0%,11.3%,26.0%,32.7%,70.0%,0.0%,43.6%,83.8%,28.4%,9.0%,6,0,16.4%,11,3,6.0%,4,3,4,7,36.4%,0,0,0
705,Calvin Murray\murraca01,30,TOT,99,348,3.52,236,67.8%,30.9%,11.4%,26.3%,31.4%,69.1%,0.0%,46.8%,83.4%,32.3%,1.0%,1,0,11.1%,11,3,6.1%,6,3,4,13,23.5%,0,0,0
706,Calvin Murray\murraca01,30,SFG,13,54,4.15,33,61.1%,27.3%,12.1%,30.3%,30.3%,72.7%,0.0%,44.4%,83.3%,23.1%,0.0%,0,0,23.1%,3,1,15.4%,2,2,1,1,50.0%,0,0,0
707,Calvin Murray\murraca01,30,TEX,86,294,3.42,203,69.0%,31.5%,11.3%,25.6%,31.5%,68.5%,0.0%,47.3%,83.5%,33.7%,1.2%,1,0,9.3%,8,2,4.7%,4,1,3,12,20.0%,0,0,0
708,Mike Mussina*\mussimi01,33,NYY,6,15,2.50,12,80.0%,41.7%,8.3%,0.0%,50.0%,58.3%,0.0%,46.7%,85.7%,16.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
709,Brett Myers\myersbr01,21,PHI,26,84,3.23,66,78.6%,25.8%,24.2%,24.2%,25.8%,74.2%,0.0%,58.3%,67.3%,38.5%,0.0%,0,0,0.0%,0,0,3.8%,1,1,1,6,11.1%,0,0,0
710,Greg Myers*\myersgr01,36,OAK,170,683,4.02,397,59.2%,30.2%,18.4%,24.2%,27.2%,69.8%,4.2%,41.3%,73.6%,31.8%,6.5%,11,0,15.9%,27,10,15.3%,26,13,11,25,30.6%,0,0,0
711,Rodney Myers\myersro01,33,SDP,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
712,Shane Nance*\nancesh01,24,MIL,3,15,5.00,10,66.7%,30.0%,30.0%,30.0%,10.0%,70.0%,0.0%,46.7%,57.1%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
713,Denny Neagle*\neaglde01,33,COL,50,135,2.70,106,78.5%,18.9%,18.9%,25.5%,36.8%,81.1%,0.0%,63.7%,76.7%,68.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,4,7,36.4%,0,0,0
714,Bry Nelson#\nelsobr01,28,BOS,39,150,3.85,92,61.3%,32.6%,4.3%,26.1%,37.0%,67.4%,0.0%,41.3%,93.5%,20.5%,5.1%,2,0,15.4%,6,3,5.1%,2,1,1,0,100.0%,0,0,0
715,Robb Nen\nenro01,32,SFG,2,6,3.00,4,66.7%,25.0%,50.0%,0.0%,25.0%,75.0%,0.0%,50.0%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
716,Nick Neugebauer\neugeni01,21,MIL,20,63,3.15,45,71.4%,24.4%,26.7%,13.3%,35.6%,75.6%,0.0%,54.0%,64.7%,35.0%,10.0%,2,0,15.0%,3,1,10.0%,2,1,0,4,0.0%,0,0,0
717,Phil Nevin\nevinph01,31,SDP,450,1717,3.82,1050,61.5%,25.7%,18.1%,25.3%,30.9%,74.3%,1.5%,45.7%,75.6%,29.6%,7.1%,32,3,15.8%,71,19,10.4%,47,32,23,64,26.4%,0,0,0
718,Chris Nichting\nichtch01,36,COL,3,8,2.67,7,87.5%,28.6%,28.6%,0.0%,42.9%,71.4%,0.0%,62.5%,60.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
719,Doug Nickle\nickldo01,27,TOT,1,3,3.00,1,33.3%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0,,0,0,0
720,Doug Nickle\nickldo01,27,PHI,1,3,3.00,1,33.3%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0,,0,0,0
721,Jose Nieves\nievejo01,27,ANA,101,357,3.53,262,73.4%,26.7%,12.6%,28.6%,32.1%,73.3%,0.0%,53.8%,82.8%,23.8%,2.0%,2,1,8.9%,9,4,2.0%,2,2,3,11,21.4%,0,0,0
722,Wil Nieves\nievewi01,24,SDP,76,237,3.12,160,71.4%,20.0%,15.6%,28.8%,35.6%,80.0%,16.9%,57.1%,80.5%,38.2%,6.6%,5,0,7.9%,6,0,2.6%,2,2,3,12,20.0%,0,0,0
723,Trot Nixon*\nixontr01,28,BOS,615,2438,3.96,1418,58.3%,33.4%,13.5%,22.6%,30.5%,66.6%,0.7%,38.9%,79.8%,12.8%,5.5%,34,2,20.3%,125,56,13.3%,82,47,26,83,23.9%,0,0,0
724,Hideo Nomo\nomohi01,33,LAD,74,297,4.01,201,67.9%,30.8%,20.9%,29.9%,18.4%,69.2%,1.0%,47.0%,69.8%,25.7%,5.4%,4,0,13.5%,10,0,8.1%,6,2,9,22,28.1%,0,0,0
725,Greg Norton#\nortogr01,29,COL,196,791,4.04,467,59.0%,31.0%,18.6%,24.8%,25.5%,69.0%,0.0%,40.7%,73.0%,25.5%,4.6%,9,1,17.3%,34,19,8.7%,17,6,21,31,40.4%,0,0,0
726,Abraham Nunez#\nunezab01,26,PIT,288,1074,3.73,681,63.6%,27.0%,12.3%,29.4%,31.3%,73.0%,1.0%,46.4%,83.1%,34.4%,4.9%,14,0,11.8%,34,1,8.0%,23,7,10,33,22.7%,0,0,0
727,Abraham Nunez#\nunezab02,25,FLA,17,66,3.88,45,68.2%,22.2%,20.0%,31.1%,26.7%,77.8%,0.0%,53.0%,74.3%,47.1%,5.9%,1,0,17.6%,3,2,5.9%,1,1,3,2,60.0%,0,0,0
728,Vladimir Nunez\nunezvl01,27,FLA,5,24,4.80,14,58.3%,42.9%,42.9%,7.1%,7.1%,57.1%,0.0%,33.3%,25.0%,20.0%,20.0%,1,0,20.0%,1,0,20.0%,1,1,3,1,75.0%,0,0,0
729,Troy O'Leary*\o'leatr01,32,MON,317,1178,3.72,686,58.9%,27.6%,14.9%,24.1%,33.5%,72.4%,2.6%,42.7%,79.5%,23.3%,6.0%,19,0,18.3%,58,23,11.4%,36,21,11,36,23.4%,0,0,0
730,Alex Ochoa\ochoaal01,30,TOT,325,1209,3.72,725,60.3%,24.3%,14.2%,27.6%,33.9%,75.7%,1.2%,45.6%,81.2%,33.8%,4.9%,16,0,16.0%,52,26,11.1%,36,17,4,31,11.4%,0,0,0
731,Alex Ochoa\ochoaal01,30,MIL,250,932,3.73,559,60.4%,25.2%,14.7%,26.8%,33.3%,74.8%,1.6%,45.1%,80.4%,32.0%,5.2%,13,0,15.6%,39,18,11.6%,29,13,3,27,10.0%,0,0,0
732,Alex Ochoa\ochoaal01,30,ANA,75,277,3.69,166,59.9%,21.1%,12.7%,30.1%,36.1%,78.9%,0.0%,47.3%,84.0%,40.0%,4.0%,3,0,17.3%,13,8,9.3%,7,4,1,4,20.0%,0,0,0
733,Jose Offerman#\offerjo01,33,TOT,326,1273,3.90,775,60.9%,32.3%,9.3%,26.2%,32.3%,67.7%,0.0%,41.2%,86.3%,25.8%,5.2%,17,1,16.3%,53,19,10.7%,35,19,17,21,44.7%,0,0,0
734,Jose Offerman#\offerjo01,33,BOS,275,1061,3.86,648,61.1%,32.4%,8.8%,26.1%,32.7%,67.6%,0.0%,41.3%,87.0%,26.2%,5.5%,15,1,16.4%,45,16,10.9%,30,14,15,14,51.7%,0,0,0
735,Jose Offerman#\offerjo01,33,SEA,51,212,4.16,127,59.9%,31.5%,11.8%,26.8%,29.9%,68.5%,0.0%,41.0%,82.8%,23.5%,3.9%,2,0,15.7%,8,3,9.8%,5,5,2,7,22.2%,0,0,0
736,Tomo Ohka#\ohkato01,26,MON,67,246,3.67,174,70.7%,31.0%,19.0%,29.9%,20.1%,69.0%,0.0%,48.8%,72.5%,41.8%,4.5%,3,0,9.0%,6,0,6.0%,4,1,11,15,39.3%,0,0,0
737,Augie Ojeda#\ojedaau01,27,CHC,81,299,3.69,185,61.9%,33.0%,3.8%,25.4%,37.8%,67.0%,0.0%,41.5%,94.4%,17.3%,3.7%,3,0,11.1%,9,3,8.6%,7,2,2,3,40.0%,0,0,0
738,John Olerud*\olerujo01,33,SEA,675,2624,3.89,1459,56.1%,39.8%,6.6%,19.4%,34.2%,60.2%,1.8%,33.8%,89.0%,12.7%,8.4%,57,1,22.8%,154,51,15.0%,101,37,26,40,39.4%,0,0,0
739,Darren Oliver\oliveda02,31,BOS,1,3,3.00,3,100.0%,33.3%,0.0%,33.3%,33.3%,66.7%,,66.7%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
740,Miguel Olivo\olivomi01,23,CHW,21,70,3.33,42,60.0%,23.8%,19.0%,23.8%,33.3%,76.2%,0.0%,45.7%,75.0%,28.6%,9.5%,2,0,23.8%,5,1,19.0%,4,3,2,3,40.0%,0,0,0
741,Kevin Olsen\olsenke01,25,FLA,12,49,4.08,33,67.3%,15.2%,39.4%,30.3%,15.2%,84.8%,0.0%,57.1%,53.6%,8.3%,0.0%,0,0,8.3%,1,1,0.0%,0,0,0,6,0.0%,0,0,0
742,Luis Ordaz\ordazlu01,26,KCR,113,430,3.81,264,61.4%,36.0%,8.3%,23.1%,32.6%,64.0%,0.0%,39.3%,87.0%,12.4%,7.1%,8,0,15.0%,17,1,10.6%,12,4,4,9,30.8%,0,0,0
743,Magglio Ordonez\ordonma01,28,CHW,655,2399,3.66,1486,62.1%,22.1%,14.3%,28.9%,34.8%,77.9%,0.8%,48.4%,81.7%,35.4%,3.1%,20,2,14.2%,93,39,10.2%,67,45,15,62,19.5%,0,0,0
744,Rey Ordonez\ordonre01,31,NYM,499,1627,3.26,1088,68.2%,25.1%,9.5%,26.2%,39.2%,74.9%,5.8%,51.1%,87.4%,32.7%,4.2%,21,0,10.0%,50,15,4.0%,20,12,13,33,28.3%,0,0,0
745,Kevin Orie\orieke01,29,CHC,36,122,3.39,90,73.8%,25.6%,8.9%,32.2%,33.3%,74.4%,0.0%,54.9%,88.1%,30.6%,5.6%,2,1,5.6%,2,0,5.6%,2,2,1,3,25.0%,0,0,0
746,Jesse Orosco\oroscje01,45,LAD,1,5,5.00,1,20.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,20.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,100.0%,1,0,0,0,,0,0,0
747,David Ortiz*\ortizda01,26,MIN,467,1927,4.13,1173,60.9%,24.0%,18.7%,29.0%,28.4%,76.0%,0.0%,46.3%,75.4%,28.5%,4.5%,21,6,17.6%,82,41,12.6%,59,37,17,70,19.5%,0,0,0
748,Hector Ortiz\ortizhe01,32,TEX,15,59,3.93,38,64.4%,36.8%,5.3%,23.7%,34.2%,63.2%,0.0%,40.7%,91.7%,13.3%,0.0%,0,0,13.3%,2,2,0.0%,0,0,1,0,100.0%,0,0,0
749,Jose Ortiz\ortizjo04,25,COL,216,778,3.60,482,62.0%,27.6%,16.0%,22.0%,34.4%,72.4%,0.0%,44.9%,77.9%,33.3%,6.9%,15,0,17.6%,38,16,10.2%,22,13,6,24,20.0%,0,0,0
750,Ramon Ortiz\ortizra02,29,ANA,7,14,2.00,13,92.9%,0.0%,38.5%,30.8%,30.8%,100.0%,0.0%,92.9%,61.5%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
751,Russ Ortiz\ortizru01,28,SFG,84,323,3.85,209,64.7%,32.5%,15.3%,23.0%,29.2%,67.5%,0.0%,43.7%,77.3%,29.8%,4.8%,4,0,10.7%,9,1,7.1%,6,4,6,11,35.3%,0,0,0
752,Donovan Osborne#\osbordo01,33,CHC,3,11,3.67,7,63.6%,57.1%,14.3%,0.0%,28.6%,42.9%,0.0%,27.3%,66.7%,0.0%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
753,Keith Osik\osikke01,33,PIT,111,405,3.65,263,64.9%,33.1%,11.8%,25.1%,30.0%,66.9%,0.0%,43.5%,82.4%,31.5%,4.5%,5,0,11.7%,13,4,9.9%,11,6,11,14,44.0%,0,0,0
754,Jimmy Osting\ostinji01,25,MIL,4,12,3.00,10,83.3%,40.0%,10.0%,20.0%,30.0%,60.0%,0.0%,50.0%,83.3%,25.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
755,Roy Oswalt\oswalro01,24,HOU,89,323,3.63,218,67.5%,32.1%,11.0%,30.3%,26.6%,67.9%,0.0%,45.8%,83.8%,39.3%,2.2%,2,0,13.5%,12,5,7.9%,7,4,15,7,57.7%,0,0,0
756,Lyle Overbay*\overbly01,25,ARI,10,33,3.30,23,69.7%,26.1%,30.4%,21.7%,21.7%,73.9%,0.0%,51.5%,58.8%,30.0%,10.0%,1,0,10.0%,1,0,10.0%,1,0,0,5,0.0%,0,0,0
757,Eric Owens\owenser01,31,FLA,426,1478,3.47,955,64.8%,26.2%,7.4%,28.5%,37.9%,73.8%,0.8%,47.8%,89.9%,27.2%,4.7%,20,1,14.1%,60,20,7.5%,32,13,6,27,18.2%,0,0,0
758,Pablo Ozuna\ozunapa01,27,FLA,50,151,3.02,110,72.8%,24.5%,11.8%,22.7%,40.9%,75.5%,0.0%,55.0%,84.3%,42.0%,2.0%,1,0,6.0%,3,1,4.0%,2,1,0,3,0.0%,0,0,0
759,Vicente Padilla\padilvi01,24,PHI,67,246,3.67,188,76.4%,29.3%,23.9%,28.2%,18.6%,70.7%,0.0%,54.1%,66.2%,40.3%,0.0%,0,0,4.5%,3,1,1.5%,1,1,6,23,19.4%,0,0,0
760,Orlando Palmeiro*\palmeor01,33,ANA,301,1308,4.35,822,63.0%,39.3%,4.3%,26.3%,30.2%,60.7%,0.8%,38.3%,93.0%,15.9%,6.3%,19,0,15.0%,45,3,14.0%,42,13,7,15,31.8%,0,0,0
761,Rafael Palmeiro*\palmera01,37,TEX,663,2710,4.09,1510,56.9%,28.4%,12.8%,28.3%,30.4%,71.6%,4.8%,40.7%,82.1%,24.4%,9.2%,61,2,22.6%,150,52,15.5%,103,60,29,65,30.9%,0,0,0
762,Dean Palmer\palmede01,33,DET,13,59,4.54,35,59.3%,28.6%,28.6%,22.9%,20.0%,71.4%,0.0%,42.4%,60.0%,15.4%,7.7%,1,0,15.4%,2,0,15.4%,2,1,1,4,20.0%,0,0,0
763,Craig Paquette\paquecr01,33,DET,268,891,3.32,603,67.7%,13.8%,25.9%,26.7%,33.7%,86.2%,0.0%,58.4%,70.0%,45.1%,1.5%,4,0,9.0%,24,16,5.2%,14,12,10,43,18.9%,0,0,0
764,Chan Ho Park\parkch01,29,TEX,4,16,4.00,10,62.5%,30.0%,10.0%,20.0%,40.0%,70.0%,0.0%,43.8%,85.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
765,Steve Parris\parrist01,34,TOR,4,17,4.25,11,64.7%,27.3%,18.2%,36.4%,18.2%,72.7%,0.0%,47.1%,75.0%,50.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
766,Corey Patterson*\patteco01,22,CHC,628,2115,3.37,1474,69.8%,21.6%,20.5%,26.7%,31.1%,78.4%,0.6%,54.7%,73.9%,37.4%,2.4%,15,0,10.4%,65,25,5.7%,36,24,23,119,16.2%,0,0,0
767,John Patterson\pattejo02,24,ARI,12,55,4.58,38,69.1%,23.7%,31.6%,26.3%,18.4%,76.3%,0.0%,52.7%,58.6%,25.0%,0.0%,0,0,8.3%,1,1,0.0%,0,0,1,3,25.0%,0,0,0
768,Josh Paul\pauljo01,27,CHW,118,470,3.98,297,63.2%,30.3%,15.5%,25.3%,29.0%,69.7%,0.0%,44.0%,77.8%,26.3%,5.9%,7,0,19.5%,23,10,9.3%,11,6,7,15,31.8%,0,0,0
769,Carl Pavano\pavanca01,26,TOT,45,143,3.18,109,76.2%,15.6%,29.4%,24.8%,30.3%,84.4%,0.0%,64.3%,65.2%,62.2%,2.2%,1,1,2.2%,1,0,4.4%,2,1,3,9,25.0%,0,0,0
770,Carl Pavano\pavanca01,26,MON,27,82,3.04,64,78.0%,12.5%,26.6%,28.1%,32.8%,87.5%,0.0%,68.3%,69.6%,63.0%,3.7%,1,1,3.7%,1,0,3.7%,1,0,1,5,16.7%,0,0,0
771,Carl Pavano\pavanca01,26,FLA,18,61,3.39,45,73.8%,20.0%,33.3%,20.0%,26.7%,80.0%,0.0%,59.0%,58.3%,61.1%,0.0%,0,0,0.0%,0,0,5.6%,1,1,2,4,33.3%,0,0,0
772,Jay Payton\paytoja01,29,TOT,482,1582,3.28,1040,65.7%,24.4%,11.3%,26.3%,37.9%,75.6%,0.0%,49.7%,85.0%,35.7%,2.7%,13,1,12.4%,60,30,7.3%,35,16,12,42,22.2%,0,0,0
773,Jay Payton\paytoja01,29,NYM,301,988,3.28,643,65.1%,25.2%,11.5%,25.3%,37.9%,74.8%,0.0%,48.7%,84.6%,33.9%,3.0%,9,0,12.6%,38,16,7.6%,23,11,8,26,23.5%,0,0,0
774,Jay Payton\paytoja01,29,COL,181,594,3.28,397,66.8%,23.2%,11.1%,28.0%,37.8%,76.8%,0.0%,51.3%,85.6%,38.7%,2.2%,4,1,12.2%,22,14,6.6%,12,5,4,16,20.0%,0,0,0
775,Josh Pearce\pearcjo01,24,STL,6,17,2.83,10,58.8%,0.0%,10.0%,30.0%,60.0%,100.0%,0.0%,58.8%,90.0%,83.3%,0.0%,0,0,0.0%,0,0,16.7%,1,1,0,0,,0,0,0
