Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
665,Mike Morse\morsemi01,23,SEA,260,952,3.66,600,63.0%,27.5%,16.8%,25.3%,30.3%,72.5%,0.0%,45.7%,76.8%,33.5%,2.3%,6,0,8.8%,23,13,8.8%,23,11,16,34,32.0%,0,0,0
666,Julio Mosquera\mosquju01,33,MIL,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
667,Guillermo Mota\motagu01,31,FLA,3,11,3.67,9,81.8%,55.6%,33.3%,11.1%,0.0%,44.4%,0.0%,36.4%,25.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,2,33.3%,0,0,0
668,Jamie Moyer*\moyerja01,42,SEA,2,4,2.00,4,100.0%,25.0%,25.0%,0.0%,50.0%,75.0%,,75.0%,66.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
669,Bill Mueller#\muellbi02,34,BOS,590,2142,3.63,1301,61.1%,30.1%,7.1%,28.2%,34.7%,69.9%,1.4%,42.7%,89.9%,27.1%,6.3%,37,4,16.6%,98,32,9.8%,58,31,28,46,37.8%,0,0,0
670,Mark Mulder*\muldema01,27,STL,68,264,3.88,175,66.3%,40.0%,18.9%,18.9%,22.3%,60.0%,0.0%,39.8%,68.6%,26.5%,1.5%,1,0,10.3%,7,1,4.4%,3,2,10,15,40.0%,0,0,0
671,Eric Munson*\munsoer01,27,TBD,24,95,3.96,55,57.9%,18.2%,18.2%,34.5%,29.1%,81.8%,0.0%,47.4%,77.8%,41.7%,8.3%,2,0,16.7%,4,1,4.2%,1,0,1,2,33.3%,0,0,0
672,Scott Munter\muntesc01,25,SFG,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
673,Donnie Murphy\murphdo01,22,KCR,88,366,4.16,224,61.2%,26.3%,20.1%,28.6%,25.0%,73.7%,0.0%,45.1%,72.7%,21.6%,6.8%,6,0,18.2%,16,7,8.0%,7,4,2,21,8.7%,0,0,0
674,Matt Murton\murtoma01,23,CHC,161,553,3.43,338,62.8%,22.5%,17.2%,24.3%,36.1%,77.5%,7.0%,48.7%,77.9%,35.4%,7.5%,12,0,18.0%,29,14,5.6%,9,7,8,14,36.4%,0,0,0
675,Mike Mussina*\mussimi01,36,NYY,3,8,2.67,8,100.0%,12.5%,37.5%,37.5%,12.5%,87.5%,,87.5%,57.1%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
676,Brett Myers\myersbr01,24,PHI,80,279,3.49,200,71.7%,31.0%,13.5%,27.0%,28.5%,69.0%,0.0%,49.5%,80.4%,30.0%,2.5%,2,0,10.0%,8,3,2.5%,2,1,9,10,47.4%,0,0,0
677,Greg Myers*\myersgr01,39,TOR,13,35,2.69,21,60.0%,23.8%,9.5%,14.3%,52.4%,76.2%,0.0%,45.7%,87.5%,53.8%,0.0%,0,0,15.4%,2,1,23.1%,3,3,0,1,0.0%,0,0,0
678,Brian Myrow*\myrowbr01,28,LAD,25,113,4.52,65,57.5%,27.7%,20.0%,33.8%,18.5%,72.3%,0.0%,41.6%,72.3%,24.0%,12.0%,3,0,24.0%,6,0,28.0%,7,4,2,6,25.0%,0,0,0
679,Xavier Nady\nadyxa01,26,SDP,356,1268,3.56,821,64.9%,26.1%,16.1%,26.2%,31.7%,73.9%,0.7%,48.0%,78.3%,25.6%,3.4%,12,0,9.8%,35,20,6.2%,22,14,22,45,32.8%,0,0,0
680,Norihiro Nakamura\nakamno01,31,LAD,41,156,3.80,100,64.1%,29.0%,18.0%,21.0%,32.0%,71.0%,0.0%,45.5%,74.6%,22.0%,7.3%,3,0,17.1%,7,0,9.8%,4,4,0,7,0.0%,0,0,0
681,Dioner Navarro#\navardi01,21,LAD,199,786,3.95,492,62.9%,30.5%,9.3%,28.5%,31.7%,69.5%,1.4%,43.7%,86.5%,13.6%,6.5%,13,0,16.6%,33,13,9.0%,18,11,5,16,23.8%,0,0,0
682,Blaine Neal*\nealbl01,27,TOT,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
683,Blaine Neal*\nealbl01,27,COL,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
684,Phil Nevin\nevinph01,34,TOT,415,1633,3.93,1044,63.9%,24.7%,20.5%,27.2%,27.6%,75.3%,0.0%,48.1%,72.8%,29.4%,3.9%,16,1,15.7%,65,27,7.0%,29,21,20,77,20.6%,0,0,0
685,Phil Nevin\nevinph01,34,SDP,307,1190,3.88,764,64.2%,24.5%,20.0%,26.8%,28.7%,75.5%,0.0%,48.5%,73.5%,30.0%,3.3%,10,0,15.0%,46,20,5.2%,16,11,12,55,17.9%,0,0,0
686,Phil Nevin\nevinph01,34,TEX,108,443,4.10,280,63.2%,25.4%,21.8%,28.2%,24.6%,74.6%,0.0%,47.2%,70.8%,27.8%,5.6%,6,1,17.6%,19,7,12.0%,13,10,8,22,26.7%,0,0,0
687,David Newhan*\newhada01,31,BAL,249,884,3.55,553,62.8%,25.1%,15.7%,26.6%,32.5%,74.9%,1.2%,47.0%,79.0%,29.3%,2.8%,7,1,10.0%,25,13,8.0%,20,11,16,29,35.6%,0,0,0
688,Lance Niekro\niekrla01,26,SFG,302,1038,3.44,695,67.0%,19.3%,18.1%,29.5%,33.1%,80.7%,0.0%,54.0%,77.5%,35.8%,3.0%,9,0,9.3%,28,14,7.3%,22,17,9,44,17.0%,0,0,0
689,Wil Nieves\nievewi01,27,NYY,4,13,3.25,10,76.9%,30.0%,20.0%,20.0%,30.0%,70.0%,0.0%,53.8%,71.4%,25.0%,0.0%,0,0,25.0%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
690,Dustin Nippert\nippedu01,24,ARI,5,17,3.40,12,70.6%,33.3%,58.3%,0.0%,8.3%,66.7%,0.0%,47.1%,12.5%,40.0%,20.0%,1,0,20.0%,1,0,20.0%,1,0,0,3,0.0%,0,0,0
691,Ramon Nivar\nivarra01,25,BAL,15,51,3.40,39,76.5%,28.2%,15.4%,25.6%,30.8%,71.8%,0.0%,54.9%,78.6%,26.7%,0.0%,0,0,6.7%,1,0,0.0%,0,0,0,2,0.0%,0,0,0
692,Laynce Nix*\nixla01,24,TEX,240,850,3.54,571,67.9%,21.7%,14.7%,31.0%,32.6%,78.3%,3.2%,53.2%,81.2%,34.6%,4.2%,10,1,17.5%,42,22,7.1%,17,15,14,31,31.1%,0,0,0
693,Trot Nixon*\nixontr01,31,BOS,470,1733,3.69,997,57.8%,30.2%,11.8%,22.4%,35.6%,69.8%,1.2%,40.4%,83.0%,25.5%,7.7%,36,2,20.4%,96,36,14.0%,66,30,23,36,39.0%,0,0,0
694,Hideo Nomo\nomohi01,36,TBD,4,21,5.25,15,71.4%,20.0%,6.7%,53.3%,20.0%,80.0%,0.0%,57.1%,91.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
695,Roberto Novoa\novoaro01,25,CHC,1,2,2.00,2,100.0%,0.0%,50.0%,0.0%,50.0%,100.0%,,100.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
696,Abraham Nunez#\nunezab01,29,STL,467,1656,3.55,1056,64.4%,24.6%,13.1%,27.6%,34.8%,75.4%,2.7%,48.5%,82.7%,38.8%,3.9%,18,2,10.5%,49,16,7.5%,35,18,13,50,20.6%,0,0,0
697,Wes Obermueller\obermwe01,28,MIL,16,50,3.13,36,72.0%,25.0%,8.3%,27.8%,38.9%,75.0%,0.0%,54.0%,88.9%,25.0%,0.0%,0,0,6.3%,1,1,0.0%,0,0,0,2,0.0%,0,0,0
698,Jose Offerman#\offerjo01,36,TOT,118,459,3.89,285,62.1%,34.7%,8.8%,25.3%,31.2%,65.3%,0.0%,40.5%,86.6%,23.7%,3.4%,4,0,14.4%,17,4,5.9%,7,5,8,9,47.1%,0,0,0
699,Jose Offerman#\offerjo01,36,PHI,38,153,4.03,97,63.4%,34.0%,10.3%,27.8%,27.8%,66.0%,0.0%,41.8%,84.4%,23.7%,0.0%,0,0,7.9%,3,0,2.6%,1,0,3,3,50.0%,0,0,0
700,Jose Offerman#\offerjo01,36,NYM,80,306,3.83,188,61.4%,35.1%,8.0%,23.9%,33.0%,64.9%,0.0%,39.9%,87.7%,23.8%,5.0%,4,0,17.5%,14,4,7.5%,6,5,5,6,45.5%,0,0,0
701,Tomo Ohka#\ohkato01,29,TOT,59,199,3.37,155,77.9%,23.9%,28.4%,27.1%,20.6%,76.1%,0.0%,59.3%,62.7%,50.8%,3.4%,2,0,6.8%,4,0,1.7%,1,0,5,19,20.0%,0,0,0
702,Tomo Ohka#\ohkato01,29,WSN,17,43,2.53,37,86.0%,24.3%,27.0%,16.2%,32.4%,75.7%,0.0%,65.1%,64.3%,58.8%,0.0%,0,0,11.8%,2,0,0.0%,0,0,2,2,40.0%,0,0,0
703,Tomo Ohka#\ohkato01,29,MIL,42,156,3.71,118,75.6%,23.7%,28.8%,30.5%,16.9%,76.3%,0.0%,57.7%,62.2%,47.6%,4.8%,2,0,4.8%,2,0,2.4%,1,0,3,17,15.0%,0,0,0
704,Miguel Ojeda\ojedami01,30,TOT,120,441,3.68,262,60.1%,29.0%,15.6%,24.4%,30.9%,71.0%,2.8%,42.7%,78.0%,30.0%,5.8%,7,0,15.0%,18,7,14.2%,17,9,10,14,41.7%,0,0,0
705,Miguel Ojeda\ojedami01,30,SDP,83,318,3.83,191,61.0%,31.4%,16.2%,24.6%,27.7%,68.6%,3.9%,41.9%,76.3%,25.3%,7.2%,6,0,18.1%,15,5,13.3%,11,5,10,11,47.6%,0,0,0
706,Miguel Ojeda\ojedami01,30,SEA,37,123,3.32,71,57.7%,22.5%,14.1%,23.9%,39.4%,77.5%,0.0%,44.7%,81.8%,40.5%,2.7%,1,0,8.1%,3,2,16.2%,6,4,0,3,0.0%,0,0,0
707,John Olerud*\olerujo01,36,BOS,193,738,3.82,448,61.1%,37.1%,7.4%,20.8%,34.8%,62.9%,1.7%,38.5%,88.3%,16.6%,6.2%,12,0,20.7%,40,12,8.8%,17,10,7,13,35.0%,0,0,0
708,Miguel Olivo\olivomi01,26,TOT,281,1031,3.67,712,69.5%,21.5%,25.3%,26.5%,26.7%,78.5%,1.9%,54.5%,67.8%,34.2%,2.5%,7,0,9.3%,26,16,3.9%,11,8,6,74,7.5%,0,0,0
709,Miguel Olivo\olivomi01,26,SEA,157,615,3.92,427,69.4%,24.4%,25.5%,25.8%,24.4%,75.6%,0.0%,52.5%,66.3%,29.3%,1.9%,3,0,7.0%,11,5,4.5%,7,5,3,46,6.1%,0,0,0
710,Miguel Olivo\olivomi01,26,SDP,124,416,3.35,285,69.5%,17.2%,24.9%,27.7%,30.2%,82.8%,4.6%,57.6%,69.9%,40.3%,3.2%,4,0,12.1%,15,11,3.2%,4,3,3,28,9.7%,0,0,0
711,Ray Olmedo#\olmedra01,24,CIN,88,323,3.67,216,66.9%,27.3%,18.1%,27.3%,27.3%,72.7%,0.0%,48.6%,75.2%,29.5%,6.8%,6,0,14.8%,13,3,5.7%,5,4,4,18,18.2%,0,0,0
712,Scott Olsen*\olsensc01,21,FLA,4,11,2.75,8,72.7%,25.0%,25.0%,12.5%,37.5%,75.0%,0.0%,54.5%,66.7%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
713,Tim Olson\olsonti01,26,COL,3,12,4.00,6,50.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,33.3%,50.0%,33.3%,33.3%,1,0,66.7%,2,0,0.0%,0,0,1,1,50.0%,0,0,0
714,Magglio Ordonez\ordonma01,31,DET,344,1203,3.50,738,61.4%,20.7%,13.3%,28.5%,37.5%,79.3%,0.2%,48.7%,83.2%,37.2%,4.9%,17,4,13.1%,45,21,12.5%,43,25,7,28,20.0%,0,0,0
715,Pete Orr*\orrpe01,26,ATL,163,509,3.12,358,70.3%,20.7%,14.5%,27.9%,36.9%,79.3%,0.0%,55.8%,81.7%,37.4%,3.7%,6,0,9.8%,16,9,4.9%,8,6,6,17,26.1%,0,0,0
716,David Ortiz*\ortizda01,29,BOS,713,2852,4.00,1617,57.4%,23.9%,16.4%,29.6%,30.1%,76.1%,2.9%,43.7%,78.5%,30.7%,8.0%,57,12,20.8%,148,58,13.0%,93,56,27,97,21.8%,0,0,0
717,Ramon Ortiz\ortizra02,32,CIN,61,197,3.23,151,76.6%,30.5%,21.2%,23.8%,24.5%,69.5%,0.0%,53.3%,69.5%,37.7%,1.6%,1,0,8.2%,5,1,3.3%,2,0,6,16,26.1%,0,0,0
718,Russ Ortiz\ortizru01,31,ARI,43,149,3.47,102,68.5%,33.3%,12.7%,23.5%,30.4%,66.7%,0.0%,45.6%,80.9%,32.6%,2.3%,1,0,7.0%,3,1,4.7%,2,0,3,5,33.3%,0,0,0
719,Daniel Ortmeier#\ortmeda01,24,SFG,26,95,3.65,58,61.1%,22.4%,27.6%,20.7%,29.3%,77.6%,0.0%,47.4%,64.4%,46.2%,11.5%,3,0,15.4%,4,0,11.5%,3,3,1,4,20.0%,0,0,0
720,Keith Osik\osikke01,36,WSN,4,16,4.00,13,81.3%,30.8%,30.8%,23.1%,15.4%,69.2%,0.0%,56.3%,55.6%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
721,Franquelis Osoria\osorifr01,23,LAD,3,10,3.33,8,80.0%,50.0%,37.5%,0.0%,12.5%,50.0%,0.0%,40.0%,25.0%,0.0%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,2,0.0%,0,0,0
722,Roy Oswalt\oswalro01,27,HOU,83,272,3.28,201,73.9%,33.3%,11.9%,24.4%,30.3%,66.7%,0.0%,49.3%,82.1%,30.1%,3.6%,3,0,9.6%,8,1,3.6%,3,0,9,7,47.4%,0,0,0
723,Akinori Otsuka\otsukak01,33,SDP,1,4,4.00,3,75.0%,0.0%,66.7%,33.3%,0.0%,100.0%,0.0%,75.0%,33.3%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
724,Lyle Overbay*\overbly01,28,MIL,625,2471,3.95,1449,59.2%,27.4%,15.1%,26.8%,30.6%,72.6%,2.3%,43.0%,79.2%,32.6%,6.1%,38,0,18.1%,113,41,13.4%,84,48,26,72,26.5%,0,0,0
725,Chris Oxspring*\oxsprch01,28,SDP,2,7,3.50,4,57.1%,25.0%,0.0%,25.0%,50.0%,75.0%,0.0%,42.9%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
726,Pablo Ozuna\ozunapa01,30,CHW,218,688,3.16,487,70.8%,21.6%,9.2%,32.2%,37.0%,78.4%,0.0%,55.5%,88.2%,47.7%,1.8%,4,0,6.9%,15,5,3.7%,8,3,11,14,42.3%,0,0,0
727,Juan Padilla\padilju01,28,NYM,2,7,3.50,6,85.7%,50.0%,16.7%,16.7%,16.7%,50.0%,0.0%,42.9%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
728,Vicente Padilla\padilvi01,27,PHI,51,199,3.90,133,66.8%,39.8%,24.1%,19.5%,16.5%,60.2%,0.0%,40.2%,60.0%,27.5%,5.9%,3,0,11.8%,6,0,2.0%,1,1,7,16,29.2%,0,0,0
729,Orlando Palmeiro*\palmeor01,36,HOU,231,870,3.77,576,66.5%,36.5%,4.7%,26.0%,32.8%,63.5%,1.4%,42.3%,92.6%,24.7%,5.2%,12,1,16.5%,38,3,6.9%,16,3,9,14,39.1%,0,0,0
730,Rafael Palmeiro*\palmera01,40,BAL,422,1542,3.65,894,58.5%,22.6%,10.7%,29.3%,37.4%,77.4%,2.3%,45.3%,86.1%,31.8%,6.6%,28,6,16.4%,69,31,10.0%,42,30,15,28,34.9%,0,0,0
731,Chan Ho Park\parkch01,32,TOT,23,79,3.43,56,70.9%,28.6%,21.4%,21.4%,28.6%,71.4%,0.0%,50.6%,70.0%,30.4%,4.3%,1,0,26.1%,6,3,4.3%,1,0,0,7,0.0%,0,0,0
732,Chan Ho Park\parkch01,32,TEX,5,19,3.80,14,73.7%,35.7%,21.4%,21.4%,21.4%,64.3%,0.0%,47.4%,66.7%,20.0%,20.0%,1,0,40.0%,2,0,20.0%,1,0,0,2,0.0%,0,0,0
733,Chan Ho Park\parkch01,32,SDP,18,60,3.33,42,70.0%,26.2%,21.4%,21.4%,31.0%,73.8%,0.0%,51.7%,71.0%,33.3%,0.0%,0,0,22.2%,4,3,0.0%,0,0,0,5,0.0%,0,0,0
734,Corey Patterson*\patteco01,25,CHC,483,1627,3.37,1114,69.0%,16.1%,22.6%,30.7%,30.6%,83.9%,2.3%,57.9%,73.0%,49.1%,4.1%,20,0,11.0%,53,24,5.6%,27,18,23,95,19.5%,0,0,0
735,John Patterson\pattejo02,27,WSN,68,206,3.03,158,76.7%,20.3%,26.6%,25.3%,27.8%,79.7%,0.0%,61.2%,66.7%,55.9%,0.0%,0,0,2.9%,2,1,0.0%,0,0,9,13,39.1%,0,0,0
736,Josh Paul\pauljo01,30,LAA,42,145,3.45,102,70.3%,31.4%,16.7%,23.5%,28.4%,68.6%,0.0%,48.3%,75.7%,26.2%,0.0%,0,0,7.1%,3,2,4.8%,2,2,3,6,33.3%,0,0,0
737,Ronny Paulino\pauliro01,24,PIT,5,17,3.40,9,52.9%,22.2%,0.0%,33.3%,44.4%,77.8%,0.0%,41.2%,100.0%,60.0%,20.0%,1,0,20.0%,1,0,40.0%,2,1,0,0,,0,0,0
738,Carl Pavano\pavanca01,29,NYY,7,19,2.71,17,89.5%,17.6%,58.8%,5.9%,17.6%,82.4%,0.0%,73.7%,28.6%,57.1%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
739,Jay Payton\paytoja01,32,TOT,435,1461,3.36,965,66.3%,24.2%,9.5%,28.5%,37.7%,75.8%,1.2%,50.2%,87.4%,38.4%,4.1%,18,0,12.2%,53,19,6.7%,29,22,17,30,36.2%,0,0,0
740,Jay Payton\paytoja01,32,BOS,144,494,3.43,314,63.6%,21.7%,10.5%,29.6%,38.2%,78.3%,0.0%,49.8%,86.6%,41.7%,3.5%,5,0,9.7%,14,7,7.6%,11,8,9,5,64.3%,0,0,0
741,Jay Payton\paytoja01,32,OAK,291,967,3.32,651,67.7%,25.5%,9.1%,28.0%,37.5%,74.5%,1.9%,50.5%,87.8%,36.8%,4.5%,13,0,13.4%,39,12,6.2%,18,14,8,25,24.2%,0,0,0
742,Jake Peavy\peavyja01,24,SDP,63,214,3.40,146,68.2%,28.1%,21.9%,21.2%,28.8%,71.9%,0.0%,49.1%,69.5%,42.9%,1.6%,1,0,3.2%,2,0,1.6%,1,0,5,10,31.3%,0,0,0
743,Brayan Pena#\penabr01,23,ATL,40,143,3.58,97,69.8%,19.6%,18.6%,28.9%,33.0%,80.4%,8.7%,56.1%,76.9%,30.0%,5.0%,2,0,15.0%,6,3,7.5%,3,3,0,7,0.0%,0,0,0
744,Carlos Pena*\penaca01,27,DET,295,1160,3.93,722,62.6%,19.4%,30.2%,27.6%,22.9%,80.6%,1.6%,50.5%,62.5%,42.7%,3.7%,11,0,13.6%,40,19,8.8%,26,13,23,72,24.2%,0,0,0
745,Wily Mo Pena\penawi01,23,CIN,335,1262,3.77,807,63.9%,20.2%,31.2%,24.3%,24.3%,79.8%,0.0%,51.0%,60.9%,44.5%,3.3%,11,1,11.9%,40,24,7.8%,26,21,23,93,19.8%,0,0,0
746,Hayden Penn\pennha01,20,BAL,3,11,3.67,4,36.4%,0.0%,0.0%,50.0%,50.0%,100.0%,0.0%,36.4%,100.0%,0.0%,0.0%,0,0,66.7%,2,2,33.3%,1,0,0,0,,0,0,0
747,Brad Penny\pennybr01,27,LAD,61,189,3.10,140,74.1%,16.4%,27.9%,25.7%,30.0%,83.6%,0.0%,61.9%,66.7%,41.0%,1.6%,1,0,11.5%,7,5,0.0%,0,0,2,13,11.8%,0,0,0
748,Jhonny Peralta\peraljh01,23,CLE,570,2281,4.00,1404,61.9%,27.6%,17.0%,28.3%,27.1%,72.4%,1.3%,44.8%,76.6%,22.8%,6.0%,34,0,14.4%,82,32,10.5%,60,35,29,99,22.7%,0,0,0
749,Antonio Perez\perezan01,25,LAD,287,1204,4.20,745,62.0%,29.3%,14.9%,29.0%,26.8%,70.7%,0.7%,43.9%,78.9%,20.9%,4.9%,14,0,14.3%,41,12,9.1%,26,20,14,47,23.0%,0,0,0
750,Eddie Perez\perezed02,37,ATL,39,120,3.08,76,63.3%,18.4%,14.5%,23.7%,43.4%,81.6%,0.0%,51.7%,82.3%,30.8%,5.1%,2,0,15.4%,6,4,5.1%,2,2,1,4,20.0%,0,0,0
751,Eduardo Perez\perezed01,35,TBD,191,723,3.79,420,58.1%,26.0%,16.9%,26.0%,31.2%,74.0%,0.0%,43.0%,77.2%,27.2%,7.3%,14,2,19.9%,38,15,15.2%,29,8,9,21,30.0%,0,0,0
752,Miguel Perez\perezmi02,21,CIN,3,15,5.00,10,66.7%,20.0%,30.0%,30.0%,20.0%,80.0%,0.0%,53.3%,62.5%,0.0%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
753,Neifi Perez#\perezne01,32,CHC,611,1975,3.23,1357,69.0%,21.7%,8.5%,29.9%,39.9%,78.3%,1.5%,54.0%,89.2%,33.6%,2.9%,18,1,9.8%,60,29,4.9%,30,22,11,35,23.4%,0,0,0
754,Odalis Perez*\perezod01,27,LAD,42,96,2.29,72,75.0%,26.4%,9.7%,20.8%,43.1%,73.6%,0.0%,55.2%,86.8%,57.1%,0.0%,0,0,0.0%,0,0,4.8%,2,1,6,3,60.0%,0,0,0
755,Oliver Perez*\perezol01,23,PIT,42,129,3.07,98,76.0%,19.4%,15.3%,34.7%,30.6%,80.6%,0.0%,61.2%,81.0%,69.0%,4.8%,2,0,4.8%,2,0,7.1%,3,0,4,6,36.4%,0,0,0
756,Timo Perez*\perezti01,30,CHW,196,699,3.57,468,67.3%,25.9%,10.3%,29.9%,34.0%,74.1%,1.7%,49.9%,86.2%,36.7%,5.1%,10,0,13.8%,27,3,8.2%,16,5,3,22,12.0%,0,0,0
757,Tomas Perez#\perezto03,31,PHI,176,625,3.55,425,68.7%,23.5%,15.3%,29.2%,32.0%,76.5%,3.0%,52.5%,80.0%,29.0%,7.4%,13,0,14.2%,25,7,6.3%,11,8,6,21,22.2%,0,0,0
758,Roberto Petagine*\petagro01,34,BOS,36,145,4.03,86,59.3%,20.9%,18.6%,29.1%,31.4%,79.1%,0.0%,46.9%,76.5%,30.6%,2.8%,1,0,13.9%,5,4,5.6%,2,1,2,3,40.0%,0,0,0
759,Andy Pettitte*\pettian01,33,HOU,79,279,3.53,197,70.6%,27.4%,17.8%,24.9%,29.9%,72.6%,0.0%,51.3%,75.5%,36.7%,2.5%,2,0,11.4%,9,2,3.8%,3,2,5,14,26.3%,0,0,0
760,Josh Phelps\phelpjo01,27,TBD,178,694,3.90,431,62.5%,24.8%,21.6%,27.4%,26.2%,75.2%,1.5%,47.0%,71.3%,30.9%,3.4%,6,1,18.5%,33,21,8.4%,15,8,16,32,33.3%,0,0,0
761,Andy Phillips\phillan01,28,NYY,41,169,4.12,108,63.9%,13.9%,24.1%,37.0%,25.0%,86.1%,0.0%,55.0%,72.0%,41.5%,2.4%,1,0,14.6%,6,4,2.4%,1,1,1,12,7.7%,0,0,0
762,Brandon Phillips\phillbr01,24,CLE,9,36,4.00,29,80.6%,27.6%,24.1%,31.0%,17.2%,72.4%,0.0%,58.3%,66.7%,55.6%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,3,25.0%,0,0,0
763,Jason Phillips\phillja04,28,LAD,434,1539,3.55,1009,66.3%,20.2%,13.1%,31.5%,35.2%,79.8%,3.0%,52.9%,83.6%,31.6%,5.1%,22,2,13.6%,59,25,6.9%,30,20,6,44,12.0%,0,0,0
764,Paul Phillips\phillpa01,28,KCR,67,207,3.09,154,74.4%,28.6%,5.2%,26.0%,40.3%,71.4%,0.0%,53.1%,92.7%,31.3%,0.0%,0,0,14.9%,10,8,1.5%,1,1,2,3,40.0%,0,0,0
765,Mike Piazza\piazzmi01,36,NYM,442,1539,3.48,959,63.3%,22.1%,18.2%,25.1%,34.5%,77.9%,4.1%,49.3%,76.6%,31.0%,6.3%,28,0,14.7%,65,20,6.8%,30,17,9,58,13.4%,0,0,0
766,Calvin Pickering*\pickeca01,28,KCR,31,128,4.13,81,63.3%,22.2%,34.6%,25.9%,17.3%,77.8%,0.0%,49.2%,55.6%,29.0%,3.2%,1,0,12.9%,4,3,3.2%,1,1,3,11,21.4%,0,0,0
767,Jorge Piedra*\piedrjo01,26,COL,124,427,3.44,287,67.2%,16.7%,11.8%,37.3%,34.1%,83.3%,0.0%,56.0%,85.8%,44.4%,3.2%,4,0,11.3%,14,9,6.5%,8,4,1,14,6.7%,0,0,0
768,Juan Pierre*\pierrju01,27,FLA,719,2661,3.70,1735,65.3%,35.7%,4.8%,23.5%,36.0%,64.3%,0.4%,42.0%,92.5%,11.7%,4.2%,30,0,13.1%,94,6,8.2%,59,15,8,36,17.8%,0,0,0
769,A.J. Pierzynski*\pierza.01,28,CHW,499,1773,3.55,1195,68.1%,15.1%,15.6%,36.2%,33.0%,84.9%,2.9%,57.7%,81.6%,43.5%,3.8%,19,2,11.4%,57,31,5.0%,25,17,15,53,22.1%,0,0,0
770,Joel Pineiro\pineijo01,26,SEA,5,17,3.40,12,70.6%,16.7%,50.0%,0.0%,33.3%,83.3%,0.0%,58.8%,40.0%,60.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
771,Scott Podsednik*\podsesc01,29,CHW,569,2212,3.89,1366,61.8%,38.5%,5.4%,23.6%,32.4%,61.5%,0.0%,38.0%,91.2%,18.5%,4.6%,26,0,14.2%,81,25,8.3%,47,29,37,38,49.3%,0,0,0
772,Placido Polanco\polanpl01,29,TOT,551,1927,3.50,1216,63.1%,31.4%,5.7%,23.3%,39.6%,68.6%,0.0%,43.3%,91.7%,15.4%,5.1%,28,0,15.1%,83,15,6.5%,36,24,6,19,24.0%,0,0,0
773,Placido Polanco\polanpl01,29,PHI,173,618,3.57,395,63.9%,29.9%,5.8%,26.6%,37.7%,70.1%,0.0%,44.8%,91.7%,15.6%,3.5%,6,0,13.3%,23,6,6.4%,11,7,2,7,22.2%,0,0,0
774,Placido Polanco\polanpl01,29,DET,378,1309,3.46,821,62.7%,32.2%,5.6%,21.7%,40.6%,67.8%,0.0%,42.6%,91.7%,15.3%,5.8%,22,0,15.9%,60,9,6.6%,25,17,4,12,25.0%,0,0,0
775,Cliff Politte\politcl01,31,CHW,1,3,3.00,2,66.7%,0.0%,0.0%,50.0%,50.0%,100.0%,0.0%,66.7%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
